ANO;ESTADO;PREÇO
2011;SE;2.63
2011;SE;2.64
2011;SE;2.64
2011;SE;2.63
2011;SE;2.65
2011;SE;2.69
2011;SE;2.76
2011;SE;2.8
2011;SE;2.81
2011;SE;2.84
2011;SE;2.86
2011;SE;2.87
2011;SE;2.81
2011;SE;2.75
2011;SE;2.74
2011;SE;2.72
2011;SE;2.72
2011;SE;2.71
2011;SE;2.72
2011;SE;2.69
2011;SE;2.7
2011;SE;2.72
2011;SE;2.7
2011;SE;2.76
2011;SE;2.76
2011;SE;2.77
2011;SE;2.77
2011;SE;2.78
2011;SE;2.78
2011;SE;2.77
2011;SE;2.78
2011;SE;2.78
2011;SE;2.77
2011;SE;2.76
2011;SE;2.75
2011;SE;2.74
2011;SE;2.75
2011;SE;2.75
2011;SE;2.74
2011;TO;2.8
2011;TO;2.8
2011;TO;2.8
2011;TO;2.8
2011;TO;2.8
2011;TO;2.8
2011;TO;2.8
2011;TO;2.8
2011;TO;2.8
2011;TO;2.8
2011;TO;2.8
2011;TO;2.82
2011;TO;2.82
2011;TO;2.84
2011;TO;2.88
2011;TO;2.89
2011;TO;2.98
2011;TO;3.12
2011;TO;3.12
2011;TO;3.12
2011;TO;2.99
2011;TO;2.99
2011;TO;2.93
2011;TO;2.92
2011;TO;2.93
2011;TO;2.92
2011;TO;2.92
2011;TO;2.93
2011;TO;2.93
2011;TO;2.93
2011;TO;2.93
2011;TO;2.93
2011;TO;2.93
2011;TO;2.93
2011;TO;2.93
2011;TO;2.93
2011;TO;2.93
2011;TO;2.93
2011;TO;2.94
2011;TO;2.93
2011;TO;2.93
2011;TO;2.93
2011;TO;2.93
2011;TO;2.93
2012;AC;3.12
2012;AC;3.12
2012;AC;3.12
2012;AC;3.12
2012;AC;3.12
2012;AC;3.12
2012;AC;3.12
2012;AC;3.13
2012;AC;3.13
2012;AC;3.13
2012;AC;3.13
2012;AC;3.12
2012;AC;3.13
2012;AC;3.12
2012;AC;3.13
2012;AC;3.12
2012;AC;3.13
2012;AC;3.13
2012;AC;3.13
2012;AC;3.13
2012;AC;3.13
2012;AC;3.13
2012;AC;3.13
2012;AC;3.13
2012;AC;3.13
2012;AC;3.13
2012;AC;3.13
2012;AC;3.13
2012;AC;3.13
2012;AC;3.13
2012;AC;3.12
2012;AC;3.13
2012;AC;3.12
2012;AC;3.13
2012;AC;3.12
2012;AC;3.13
2012;AC;3.12
2012;AC;3.12
2012;AC;3.13
2012;AC;3.12
2012;AC;3.13
2012;AL;2.78
2012;AL;2.79
2012;AL;2.78
2012;AL;2.79
2012;AL;2.8
2012;AL;2.77
2012;AL;2.79
2012;AL;2.79
2012;AL;2.77
2012;AL;2.78
2012;AL;2.78
2012;AL;2.76
2012;AL;2.76
2012;AL;2.77
2012;AL;2.77
2012;AL;2.79
2012;AL;2.78
2012;AL;2.72
2012;AL;2.76
2012;AL;2.72
2012;AL;2.74
2012;AL;2.75
2012;AL;2.72
2012;AL;2.74
2012;AL;2.74
2012;AL;2.75
2012;AL;2.77
2012;AL;2.78
2012;AL;2.75
2012;AL;2.76
2012;AL;2.77
2012;AL;2.76
2012;AL;2.77
2012;AL;2.74
2012;AL;2.77
2012;AL;2.75
2012;AL;2.74
2012;AL;2.76
2012;AL;2.75
2012;AL;2.76
2012;AL;2.77
2012;AL;2.77
2012;AL;2.77
2012;AL;2.77
2012;AL;2.78
2012;AL;2.78
2012;AL;2.78
2012;AP;2.78
2012;AP;2.76
2012;AP;2.76
2012;AP;2.76
2012;AP;2.77
2012;AP;2.75
2012;AP;2.72
2012;AP;2.7
2012;AP;2.7
2012;AP;2.71
2012;AP;2.7
2012;AP;2.7
2012;AP;2.7
2012;AP;2.7
2012;AP;2.7
2012;AP;2.69
2012;AP;2.7
2012;AP;2.7
2012;AP;2.7
2012;AP;2.69
2012;AP;2.7
2012;AP;2.69
2012;AP;2.7
2012;AP;2.69
2012;AP;2.7
2012;AP;2.69
2012;AP;2.7
2012;AP;2.69
2012;AP;2.69
2012;AP;2.69
2012;AP;2.69
2012;AP;2.7
2012;AP;2.69
2012;AP;2.7
2012;AP;2.7
2012;AP;2.7
2012;AP;2.7
2012;AP;2.7
2012;AP;2.71
2012;AP;2.71
2012;AP;2.7
2012;AP;2.71
2012;AP;2.71
2012;AP;2.71
2012;AM;2.89
2012;AM;2.88
2012;AM;2.89
2012;AM;2.89
2012;AM;2.88
2012;AM;2.89
2012;AM;2.89
2012;AM;2.88
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.88
2012;AM;2.89
2012;AM;2.89
2012;AM;2.88
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.88
2012;AM;2.89
2012;AM;2.89
2012;AM;2.88
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.88
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.9
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;AM;2.89
2012;BA;2.79
2012;BA;2.78
2012;BA;2.79
2012;BA;2.79
2012;BA;2.79
2012;BA;2.77
2012;BA;2.75
2012;BA;2.76
2012;BA;2.74
2012;BA;2.76
2012;BA;2.76
2012;BA;2.76
2012;BA;2.75
2012;BA;2.75
2012;BA;2.76
2012;BA;2.75
2012;BA;2.77
2012;BA;2.74
2012;BA;2.76
2012;BA;2.74
2012;BA;2.74
2012;BA;2.71
2012;BA;2.73
2012;BA;2.67
2012;BA;2.64
2012;BA;2.65
2012;BA;2.65
2012;BA;2.66
2012;BA;2.64
2012;BA;2.63
2012;BA;2.64
2012;BA;2.65
2012;BA;2.65
2012;BA;2.66
2012;BA;2.65
2012;BA;2.62
2012;BA;2.66
2012;BA;2.63
2012;BA;2.65
2012;BA;2.77
2012;BA;2.82
2012;BA;2.82
2012;BA;2.81
2012;BA;2.82
2012;BA;2.81
2012;BA;2.82
2012;BA;2.82
2012;BA;2.82
2012;BA;2.82
2012;CE;2.61
2012;CE;2.62
2012;CE;2.6
2012;CE;2.59
2012;CE;2.6
2012;CE;2.61
2012;CE;2.78
2012;CE;2.79
2012;CE;2.79
2012;CE;2.73
2012;CE;2.74
2012;CE;2.73
2012;CE;2.73
2012;CE;2.72
2012;CE;2.72
2012;CE;2.73
2012;CE;2.7
2012;CE;2.66
2012;CE;2.68
2012;CE;2.65
2012;CE;2.65
2012;CE;2.62
2012;CE;2.63
2012;CE;2.62
2012;CE;2.69
2012;CE;2.72
2012;CE;2.71
2012;CE;2.72
2012;CE;2.72
2012;CE;2.73
2012;CE;2.72
2012;CE;2.72
2012;CE;2.73
2012;CE;2.72
2012;CE;2.72
2012;CE;2.72
2012;CE;2.73
2012;CE;2.77
2012;CE;2.78
2012;CE;2.78
2012;CE;2.72
2012;DF;2.83
2012;DF;2.84
2012;DF;2.83
2012;DF;2.83
2012;DF;2.83
2012;DF;2.85
2012;DF;2.85
2012;DF;2.85
2012;DF;2.85
2012;DF;2.85
2012;DF;2.85
2012;DF;2.84
2012;DF;2.85
2012;DF;2.85
2012;DF;2.85
2012;DF;2.84
2012;DF;2.85
2012;DF;2.85
2012;DF;2.85
2012;DF;2.85
2012;DF;2.85
2012;DF;2.85
2012;DF;2.85
2012;DF;2.85
2012;DF;2.85
2012;DF;2.85
2012;DF;2.83
2012;DF;2.83
2012;DF;2.83
2012;DF;2.83
2012;DF;2.83
2012;DF;2.83
2012;DF;2.83
2012;DF;2.83
2012;DF;2.82
2012;DF;2.83
2012;DF;2.82
2012;DF;2.83
2012;DF;2.82
2012;DF;2.83
2012;DF;2.83
2012;DF;2.82
2012;DF;2.83
2012;DF;2.82
2012;DF;2.83
2012;DF;2.82
2012;ES;2.89
2012;ES;2.84
2012;ES;2.84
2012;ES;2.81
2012;ES;2.83
2012;ES;2.83
2012;ES;2.82
2012;ES;2.82
2012;ES;2.81
2012;ES;2.82
2012;ES;2.81
2012;ES;2.81
2012;ES;2.81
2012;ES;2.8
2012;ES;2.81
2012;ES;2.81
2012;ES;2.84
2012;ES;2.87
2012;ES;2.87
2012;ES;2.85
2012;ES;2.84
2012;ES;2.82
2012;ES;2.82
2012;ES;2.85
2012;ES;2.89
2012;ES;2.85
2012;ES;2.89
2012;ES;2.89
2012;ES;2.89
2012;ES;2.89
2012;ES;2.89
2012;ES;2.89
2012;ES;2.86
2012;ES;2.85
2012;ES;2.82
2012;ES;2.83
2012;ES;2.83
2012;ES;2.82
2012;ES;2.81
2012;ES;2.78
2012;ES;2.79
2012;ES;2.78
2012;ES;2.78
2012;ES;2.79
2012;ES;2.78
2012;ES;2.78
2012;ES;2.78
2012;GO;2.85
2012;GO;2.86
2012;GO;2.84
2012;GO;2.84
2012;GO;2.83
2012;GO;2.82
2012;GO;2.81
2012;GO;2.81
2012;GO;2.81
2012;GO;2.81
2012;GO;2.84
2012;GO;2.84
2012;GO;2.81
2012;GO;2.81
2012;GO;2.79
2012;GO;2.76
2012;GO;2.76
2012;GO;2.76
2012;GO;2.75
2012;GO;2.75
2012;GO;2.75
2012;GO;2.74
2012;GO;2.73
2012;GO;2.74
2012;GO;2.75
2012;GO;2.74
2012;GO;2.74
2012;GO;2.74
2012;GO;2.74
2012;GO;2.74
2012;GO;2.73
2012;GO;2.73
2012;GO;2.74
2012;GO;2.73
2012;GO;2.74
2012;GO;2.73
2012;GO;2.73
2012;GO;2.74
2012;GO;2.72
2012;GO;2.75
2012;GO;2.75
2012;GO;2.76
2012;MA;2.59
2012;MA;2.59
2012;MA;2.58
2012;MA;2.59
2012;MA;2.63
2012;MA;2.6
2012;MA;2.59
2012;MA;2.59
2012;MA;2.57
2012;MA;2.58
2012;MA;2.59
2012;MA;2.6
2012;MA;2.65
2012;MA;2.66
2012;MA;2.66
2012;MA;2.65
2012;MA;2.69
2012;MA;2.69
2012;MA;2.67
2012;MA;2.67
2012;MA;2.68
2012;MA;2.67
2012;MA;2.67
2012;MA;2.66
2012;MA;2.66
2012;MA;2.67
2012;MA;2.67
2012;MA;2.66
2012;MA;2.66
2012;MA;2.66
2012;MA;2.66
2012;MA;2.65
2012;MA;2.65
2012;MA;2.63
2012;MA;2.65
2012;MA;2.64
2012;MA;2.63
2012;MA;2.64
2012;MA;2.65
2012;MA;2.66
2012;MA;2.66
2012;MA;2.65
2012;MA;2.65
2012;MA;2.65
2012;MA;2.65
2012;MA;2.65
2012;MA;2.66
2012;MT;2.99
2012;MT;2.98
2012;MT;3
2012;MT;2.99
2012;MT;2.99
2012;MT;2.98
2012;MT;2.98
2012;MT;2.98
2012;MT;2.97
2012;MT;2.99
2012;MT;2.97
2012;MT;2.98
2012;MT;2.99
2012;MT;2.97
2012;MT;2.99
2012;MT;2.98
2012;MT;2.94
2012;MT;2.94
2012;MT;2.93
2012;MT;2.92
2012;MT;2.98
2012;MT;2.96
2012;MT;2.97
2012;MT;2.97
2012;MT;2.98
2012;MT;2.97
2012;MT;2.98
2012;MT;2.98
2012;MT;2.98
2012;MT;2.98
2012;MT;2.98
2012;MT;2.97
2012;MT;2.98
2012;MT;2.98
2012;MT;2.96
2012;MT;2.97
2012;MT;2.96
2012;MT;2.97
2012;MT;2.95
2012;MT;2.93
2012;MT;2.95
2012;MT;2.94
2012;MT;2.93
2012;MT;2.94
2012;MT;2.98
2012;MS;2.73
2012;MS;2.72
2012;MS;2.71
2012;MS;2.72
2012;MS;2.71
2012;MS;2.71
2012;MS;2.7
2012;MS;2.7
2012;MS;2.7
2012;MS;2.68
2012;MS;2.7
2012;MS;2.69
2012;MS;2.7
2012;MS;2.69
2012;MS;2.68
2012;MS;2.69
2012;MS;2.69
2012;MS;2.8
2012;MS;2.82
2012;MS;2.78
2012;MS;2.8
2012;MS;2.82
2012;MS;2.84
2012;MS;2.82
2012;MS;2.83
2012;MS;2.84
2012;MS;2.83
2012;MS;2.84
2012;MS;2.85
2012;MS;2.83
2012;MS;2.84
2012;MS;2.85
2012;MS;2.84
2012;MS;2.83
2012;MS;2.84
2012;MS;2.85
2012;MS;2.83
2012;MS;2.85
2012;MS;2.83
2012;MS;2.85
2012;MS;2.83
2012;MS;2.86
2012;MG;2.83
2012;MG;2.82
2012;MG;2.82
2012;MG;2.82
2012;MG;2.82
2012;MG;2.82
2012;MG;2.81
2012;MG;2.82
2012;MG;2.81
2012;MG;2.82
2012;MG;2.83
2012;MG;2.82
2012;MG;2.82
2012;MG;2.82
2012;MG;2.81
2012;MG;2.8
2012;MG;2.8
2012;MG;2.8
2012;MG;2.8
2012;MG;2.81
2012;MG;2.81
2012;MG;2.8
2012;MG;2.81
2012;MG;2.8
2012;MG;2.8
2012;MG;2.8
2012;MG;2.81
2012;MG;2.81
2012;MG;2.79
2012;MG;2.8
2012;MG;2.79
2012;MG;2.79
2012;MG;2.78
2012;MG;2.8
2012;MG;2.82
2012;MG;2.81
2012;MG;2.82
2012;MG;2.81
2012;MG;2.82
2012;MG;2.82
2012;MG;2.82
2012;MG;2.82
2012;MG;2.82
2012;MG;2.82
2012;PA;2.82
2012;PA;2.82
2012;PA;2.82
2012;PA;2.82
2012;PA;2.82
2012;PA;2.83
2012;PA;2.82
2012;PA;2.82
2012;PA;2.82
2012;PA;2.83
2012;PA;2.86
2012;PA;2.85
2012;PA;2.85
2012;PA;2.85
2012;PA;2.85
2012;PA;2.84
2012;PA;2.85
2012;PA;2.85
2012;PA;2.85
2012;PA;2.84
2012;PA;2.85
2012;PA;2.84
2012;PA;2.84
2012;PA;2.85
2012;PA;2.84
2012;PA;2.84
2012;PA;2.84
2012;PA;2.84
2012;PA;2.84
2012;PA;2.84
2012;PA;2.84
2012;PA;2.84
2012;PA;2.84
2012;PA;2.85
2012;PA;2.84
2012;PA;2.86
2012;PA;2.87
2012;PA;2.87
2012;PA;2.87
2012;PA;2.87
2012;PA;2.88
2012;PB;2.61
2012;PB;2.61
2012;PB;2.61
2012;PB;2.61
2012;PB;2.61
2012;PB;2.61
2012;PB;2.61
2012;PB;2.61
2012;PB;2.6
2012;PB;2.6
2012;PB;2.57
2012;PB;2.54
2012;PB;2.53
2012;PB;2.53
2012;PB;2.53
2012;PB;2.53
2012;PB;2.54
2012;PB;2.63
2012;PB;2.65
2012;PB;2.65
2012;PB;2.65
2012;PB;2.65
2012;PB;2.65
2012;PB;2.61
2012;PB;2.61
2012;PB;2.56
2012;PB;2.56
2012;PB;2.55
2012;PB;2.55
2012;PB;2.54
2012;PB;2.54
2012;PB;2.57
2012;PB;2.56
2012;PB;2.58
2012;PB;2.62
2012;PB;2.63
2012;PB;2.65
2012;PB;2.65
2012;PB;2.65
2012;PB;2.65
2012;PB;2.65
2012;PB;2.66
2012;PB;2.66
2012;PB;2.65
2012;PB;2.65
2012;PB;2.65
2012;PB;2.66
2012;PR;2.7
2012;PR;2.7
2012;PR;2.7
2012;PR;2.69
2012;PR;2.68
2012;PR;2.68
2012;PR;2.69
2012;PR;2.7
2012;PR;2.7
2012;PR;2.69
2012;PR;2.69
2012;PR;2.69
2012;PR;2.68
2012;PR;2.67
2012;PR;2.66
2012;PR;2.66
2012;PR;2.66
2012;PR;2.65
2012;PR;2.65
2012;PR;2.66
2012;PR;2.65
2012;PR;2.65
2012;PR;2.65
2012;PR;2.64
2012;PR;2.64
2012;PR;2.64
2012;PR;2.64
2012;PR;2.63
2012;PR;2.64
2012;PR;2.63
2012;PR;2.63
2012;PR;2.63
2012;PR;2.62
2012;PR;2.61
2012;PR;2.66
2012;PR;2.76
2012;PR;2.79
2012;PR;2.8
2012;PR;2.8
2012;PR;2.81
2012;PR;2.81
2012;PE;2.67
2012;PE;2.66
2012;PE;2.66
2012;PE;2.66
2012;PE;2.65
2012;PE;2.65
2012;PE;2.65
2012;PE;2.64
2012;PE;2.64
2012;PE;2.64
2012;PE;2.74
2012;PE;2.76
2012;PE;2.76
2012;PE;2.76
2012;PE;2.76
2012;PE;2.76
2012;PE;2.76
2012;PE;2.75
2012;PE;2.75
2012;PE;2.75
2012;PE;2.76
2012;PE;2.75
2012;PE;2.75
2012;PE;2.75
2012;PE;2.74
2012;PE;2.74
2012;PE;2.74
2012;PE;2.75
2012;PE;2.76
2012;PE;2.74
2012;PE;2.75
2012;PE;2.75
2012;PE;2.74
2012;PE;2.74
2012;PE;2.74
2012;PE;2.74
2012;PE;2.74
2012;PE;2.75
2012;PE;2.74
2012;PE;2.75
2012;PE;2.73
2012;PE;2.74
2012;PE;2.73
2012;PE;2.73
2012;PE;2.74
2012;PE;2.73
2012;PI;2.57
2012;PI;2.57
2012;PI;2.57
2012;PI;2.57
2012;PI;2.57
2012;PI;2.57
2012;PI;2.57
2012;PI;2.58
2012;PI;2.57
2012;PI;2.56
2012;PI;2.57
2012;PI;2.57
2012;PI;2.56
2012;PI;2.56
2012;PI;2.56
2012;PI;2.56
2012;PI;2.57
2012;PI;2.57
2012;PI;2.58
2012;PI;2.59
2012;PI;2.58
2012;PI;2.57
2012;PI;2.57
2012;PI;2.57
2012;PI;2.56
2012;PI;2.56
2012;PI;2.56
2012;PI;2.56
2012;PI;2.56
2012;PI;2.56
2012;PI;2.56
2012;PI;2.56
2012;PI;2.56
2012;PI;2.56
2012;PI;2.56
2012;PI;2.58
2012;PI;2.61
2012;PI;2.61
2012;PI;2.63
2012;PI;2.66
2012;PI;2.64
2012;PI;2.64
2012;PI;2.63
2012;PI;2.64
2012;PI;2.62
2012;PI;2.63
2012;RJ;2.85
2012;RJ;2.85
2012;RJ;2.84
2012;RJ;2.85
2012;RJ;2.85
2012;RJ;2.85
2012;RJ;2.84
2012;RJ;2.84
2012;RJ;2.86
2012;RJ;2.85
2012;RJ;2.84
2012;RJ;2.85
2012;RJ;2.85
2012;RJ;2.86
2012;RJ;2.85
2012;RJ;2.86
2012;RJ;2.86
2012;RJ;2.85
2012;RJ;2.86
2012;RJ;2.86
2012;RJ;2.85
2012;RJ;2.86
2012;RJ;2.86
2012;RJ;2.85
2012;RJ;2.85
2012;RJ;2.84
2012;RJ;2.86
2012;RJ;2.85
2012;RJ;2.85
2012;RJ;2.85
2012;RJ;2.86
2012;RJ;2.85
2012;RJ;2.86
2012;RJ;2.85
2012;RJ;2.86
2012;RJ;2.86
2012;RJ;2.85
2012;RJ;2.85
2012;RJ;2.86
2012;RJ;2.86
2012;RJ;2.88
2012;RJ;2.88
2012;RN;2.69
2012;RN;2.69
2012;RN;2.7
2012;RN;2.69
2012;RN;2.7
2012;RN;2.69
2012;RN;2.7
2012;RN;2.7
2012;RN;2.69
2012;RN;2.7
2012;RN;2.7
2012;RN;2.7
2012;RN;2.69
2012;RN;2.69
2012;RN;2.69
2012;RN;2.69
2012;RN;2.7
2012;RN;2.72
2012;RN;2.71
2012;RN;2.71
2012;RN;2.72
2012;RN;2.72
2012;RN;2.7
2012;RN;2.69
2012;RN;2.69
2012;RN;2.68
2012;RN;2.67
2012;RN;2.67
2012;RN;2.66
2012;RN;2.67
2012;RN;2.68
2012;RN;2.69
2012;RN;2.69
2012;RN;2.7
2012;RN;2.69
2012;RN;2.69
2012;RN;2.7
2012;RN;2.7
2012;RN;2.69
2012;RN;2.69
2012;RN;2.7
2012;RN;2.7
2012;RN;2.7
2012;RN;2.72
2012;RN;2.75
2012;RN;2.76
2012;RS;2.81
2012;RS;2.8
2012;RS;2.8
2012;RS;2.78
2012;RS;2.77
2012;RS;2.77
2012;RS;2.77
2012;RS;2.77
2012;RS;2.77
2012;RS;2.76
2012;RS;2.76
2012;RS;2.74
2012;RS;2.73
2012;RS;2.75
2012;RS;2.74
2012;RS;2.74
2012;RS;2.77
2012;RS;2.77
2012;RS;2.76
2012;RS;2.73
2012;RS;2.75
2012;RS;2.74
2012;RS;2.74
2012;RS;2.76
2012;RS;2.76
2012;RS;2.77
2012;RS;2.76
2012;RS;2.76
2012;RS;2.75
2012;RS;2.75
2012;RS;2.75
2012;RS;2.74
2012;RS;2.74
2012;RS;2.75
2012;RS;2.75
2012;RS;2.75
2012;RS;2.75
2012;RS;2.75
2012;RS;2.76
2012;RS;2.78
2012;RS;2.78
2012;RS;2.78
2012;RS;2.78
2012;RS;2.77
2012;RS;2.77
2012;RS;2.77
2012;RS;2.78
2012;RS;2.78
2012;RO;2.99
2012;RO;2.99
2012;RO;2.99
2012;RO;2.99
2012;RO;2.99
2012;RO;2.96
2012;RO;2.96
2012;RO;2.95
2012;RO;2.95
2012;RO;2.94
2012;RO;2.95
2012;RO;2.95
2012;RO;2.95
2012;RO;2.95
2012;RO;2.95
2012;RO;2.95
2012;RO;2.95
2012;RO;2.95
2012;RO;2.95
2012;RO;2.94
2012;RO;2.95
2012;RO;2.95
2012;RO;2.95
2012;RO;2.95
2012;RO;2.95
2012;RO;2.94
2012;RO;2.95
2012;RO;2.94
2012;RO;2.95
2012;RO;2.95
2012;RO;2.95
2012;RO;2.95
2012;RO;2.94
2012;RO;2.93
2012;RO;2.94
2012;RO;2.94
2012;RO;2.95
2012;RO;2.95
2012;RO;2.94
2012;RO;2.94
2012;RO;2.95
2012;RO;2.95
2012;RO;2.95
2012;RO;2.95
2012;RO;2.95
2012;RR;2.82
2012;RR;2.81
2012;RR;2.81
2012;RR;2.81
2012;RR;2.88
2012;RR;2.86
2012;RR;2.88
2012;RR;2.87
2012;RR;2.88
2012;RR;2.88
2012;RR;2.88
2012;RR;2.88
2012;RR;2.88
2012;RR;2.88
2012;RR;2.87
2012;RR;2.88
2012;RR;2.87
2012;RR;2.88
2012;RR;2.87
2012;RR;2.88
2012;RR;2.88
2012;RR;2.88
2012;RR;2.88
2012;RR;2.87
2012;RR;2.87
2012;RR;2.87
2012;RR;2.88
2012;RR;2.88
2012;RR;2.87
2012;RR;2.88
2012;RR;2.87
2012;RR;2.87
2012;RR;2.87
2012;RR;2.88
2012;RR;2.87
2012;RR;2.87
2012;RR;2.87
2012;SC;2.75
2012;SC;2.74
2012;SC;2.75
2012;SC;2.73
2012;SC;2.74
2012;SC;2.73
2012;SC;2.75
2012;SC;2.75
2012;SC;2.75
2012;SC;2.73
2012;SC;2.74
2012;SC;2.74
2012;SC;2.74
2012;SC;2.73
2012;SC;2.74
2012;SC;2.71
2012;SC;2.72
2012;SC;2.72
2012;SC;2.72
2012;SC;2.72
2012;SC;2.69
2012;SC;2.73
2012;SC;2.7
2012;SC;2.71
2012;SC;2.72
2012;SC;2.72
2012;SC;2.71
2012;SC;2.72
2012;SC;2.72
2012;SC;2.72
2012;SC;2.72
2012;SC;2.7
2012;SC;2.7
2012;SC;2.71
2012;SC;2.69
2012;SC;2.71
2012;SC;2.69
2012;SC;2.68
2012;SC;2.71
2012;SC;2.69
2012;SC;2.7
2012;SC;2.69
2012;SC;2.71
2012;SC;2.7
2012;SC;2.74
2012;SC;2.75
2012;SC;2.75
2012;SP;2.66
2012;SP;2.64
2012;SP;2.63
2012;SP;2.64
2012;SP;2.65
2012;SP;2.64
2012;SP;2.64
2012;SP;2.64
2012;SP;2.66
2012;SP;2.66
2012;SP;2.65
2012;SP;2.66
2012;SP;2.65
2012;SP;2.66
2012;SP;2.65
2012;SP;2.64
2012;SP;2.63
2012;SP;2.65
2012;SP;2.63
2012;SP;2.65
2012;SP;2.64
2012;SP;2.64
2012;SP;2.63
2012;SP;2.64
2012;SP;2.62
2012;SP;2.64
2012;SP;2.63
2012;SP;2.63
2012;SP;2.61
2012;SP;2.63
2012;SP;2.62
2012;SP;2.62
2012;SP;2.63
2012;SP;2.63
2012;SP;2.64
2012;SP;2.62
2012;SP;2.62
2012;SP;2.63
2012;SP;2.62
2012;SP;2.64
2012;SP;2.63
2012;SP;2.62
2012;SP;2.62
2012;SP;2.64
2012;SP;2.64
2012;SP;2.64
2012;SP;2.64
2012;SP;2.64
2012;SE;2.74
2012;SE;2.74
2012;SE;2.74
2012;SE;2.74
2012;SE;2.72
2012;SE;2.73
2012;SE;2.71
2012;SE;2.71
2012;SE;2.72
2012;SE;2.73
2012;SE;2.7
2012;SE;2.7
2012;SE;2.7
2012;SE;2.7
2012;SE;2.7
2012;SE;2.74
2012;SE;2.74
2012;SE;2.72
2012;SE;2.72
2012;SE;2.73
2012;SE;2.73
2012;SE;2.76
2012;SE;2.76
2012;SE;2.77
2012;SE;2.76
2012;SE;2.77
2012;SE;2.76
2012;SE;2.76
2012;SE;2.76
2012;SE;2.76
2012;SE;2.76
2012;SE;2.77
2012;SE;2.77
2012;SE;2.77
2012;SE;2.76
2012;SE;2.76
2012;SE;2.77
2012;SE;2.77
2012;SE;2.77
2012;SE;2.77
2012;SE;2.77
2012;SE;2.77
2012;SE;2.77
2012;SE;2.76
2012;SE;2.76
2012;SE;2.77
2012;SE;2.77
2012;SE;2.77
2012;SE;2.77
2012;SE;2.77
2012;SE;2.77
2012;TO;2.92
2012;TO;2.92
2012;TO;2.92
2012;TO;2.92
2012;TO;2.92
2012;TO;2.92
2012;TO;2.92
2012;TO;2.91
2012;TO;2.91
2012;TO;2.91
2012;TO;2.91
2012;TO;2.91
2012;TO;2.91
2012;TO;2.91
2012;TO;2.91
2012;TO;2.91
2012;TO;2.91
2012;TO;2.91
2012;TO;2.91
2012;TO;2.91
2012;TO;2.91
2012;TO;2.91
2012;TO;2.91
2012;TO;2.91
2012;TO;2.9
2012;TO;2.91
2012;TO;2.91
2012;TO;2.91
2012;TO;2.9
2012;TO;2.91
2012;TO;2.91
2012;TO;2.9
2012;TO;2.9
2012;TO;2.9
2012;TO;2.9
2012;TO;2.9
2012;TO;2.9
2012;TO;2.9
2012;TO;2.9
2012;TO;2.9
2012;TO;2.9
2012;TO;2.9
2012;TO;2.9
2012;TO;2.9
2013;AC;3.13
2013;AC;3.12
2013;AC;3.13
2013;AC;3.13
2013;AC;3.13
2013;AC;3.24
2013;AC;3.25
2013;AC;3.26
2013;AC;3.24
2013;AC;3.26
2013;AC;3.25
2013;AC;3.25
2013;AC;3.25
2013;AC;3.26
2013;AC;3.26
2013;AC;3.25
2013;AC;3.26
2013;AC;3.25
2013;AC;3.26
2013;AC;3.25
2013;AC;3.26
2013;AC;3.26
2013;AC;3.25
2013;AC;3.26
2013;AC;3.26
2013;AC;3.27
2013;AC;3.25
2013;AC;3.26
2013;AC;3.26
2013;AC;3.26
2013;AC;3.26
2013;AC;3.26
2013;AC;3.25
2013;AC;3.26
2013;AC;3.26
2013;AC;3.26
2013;AC;3.26
2013;AC;3.25
2013;AC;3.25
2013;AC;3.26
2013;AC;3.26
2013;AC;3.26
2013;AC;3.25
2013;AC;3.26
2013;AC;3.25
2013;AC;3.38
2013;AC;3.38
2013;AC;3.38
2013;AL;2.79
2013;AL;2.79
2013;AL;2.77
2013;AL;2.78
2013;AL;2.77
2013;AL;2.91
2013;AL;2.94
2013;AL;2.93
2013;AL;2.9
2013;AL;2.91
2013;AL;2.93
2013;AL;2.91
2013;AL;2.9
2013;AL;2.9
2013;AL;2.88
2013;AL;2.9
2013;AL;2.9
2013;AL;2.88
2013;AL;2.9
2013;AL;2.9
2013;AL;2.88
2013;AL;2.88
2013;AL;2.88
2013;AL;2.86
2013;AL;2.88
2013;AL;2.89
2013;AL;2.86
2013;AL;2.85
2013;AL;2.87
2013;AL;2.84
2013;AL;2.88
2013;AL;2.89
2013;AL;2.86
2013;AL;2.88
2013;AL;2.87
2013;AL;2.86
2013;AL;2.88
2013;AL;2.87
2013;AL;2.88
2013;AL;2.89
2013;AL;2.88
2013;AL;2.88
2013;AL;2.89
2013;AL;2.88
2013;AL;2.9
2013;AL;2.93
2013;AL;2.93
